Feature,Consortium_Early_R1,Consortium_Early_R2,Consortium_Early_R3,Consortium_Late_R1,Consortium_Late_R2,Consortium_Late_R3,HGF2_Early_R1,HGF2_Early_R2,HGF2_Early_R3,HGF2_Late_R1,HGF2_Late_R2,HGF2_Late_R13
RCHGF004211,3,8,6,1,1,0,6070,7277,4230,4541,4795,3747
RCHGF004212,7,9,12,3,1,1,8544,8794,5992,5592,8627,7213
RCHGF004213,4,5,3,1,1,5,9337,11835,10212,6777,14086,13121
RCHGF004214,26,18,5,7,4,6,27150,32561,14813,18643,28205,22970
RCHGF004215,5,3,0,1,0,1,3876,4154,3051,3257,4033,3174
RCHGF004216,3,2,8,1,1,0,6767,6156,4390,4492,8331,6041
RCHGF004217,4,4,1,0,1,0,5586,6775,4382,4159,6839,5940
RCHGF004218,9,8,5,2,0,1,11018,11866,6405,8616,12193,9962
RCHGF004219,7,13,5,8,3,2,18934,21086,13602,13170,20472,16500
RCHGF004220,11,2,8,3,4,0,16253,18543,9459,11525,16795,12330
RCHGF004221,5,4,1,1,0,4,2889,3440,3347,2567,4784,4336
RCHGF004222,4,4,3,2,2,0,4985,5975,3779,3450,5590,4272
RCHGF004223,2,1,0,1,1,0,3652,5129,2696,3196,3817,3373
RCHGF004224,0,2,0,0,0,0,1846,2534,1146,1549,1740,1309
RCHGF004225,5,4,1,3,3,2,7264,10819,6286,5368,9741,9027
RCHGF004226,11,12,7,8,1,2,17189,20787,15625,13484,23415,19943
RCHGF004227,3,0,0,0,3,1,1212,1414,1126,1108,1380,1103
RCHGF004228,1,2,0,0,2,0,1804,2240,2725,1367,2900,2440
RCHGF004229,6,6,5,4,4,3,12453,13289,10377,9282,15706,11921
RCHGF004230,2,5,2,2,1,1,8718,9747,6591,5821,7439,5529
RCHGF004231,10,2,0,2,1,2,7175,7367,5344,5458,9286,7196
RCHGF004232,8,3,5,7,4,1,15797,14684,11778,10822,17720,13410
RCHGF004233,0,0,1,11,0,4,334,344,408,166,216,153
RCHGF004234,1,2,0,0,0,0,248,258,340,102,186,138
RCHGF004235,3,2,2,1,0,0,659,681,492,231,319,269
RCHGF004236,0,0,0,0,0,0,325,384,288,124,153,154
RCHGF004238,6,4,4,5,2,3,1009,811,1176,509,485,355
RCHGF004239,5,1,0,2,1,0,483,459,532,441,351,313
RCHGF004240,502,624,522,223,201,207,135435,144738,81153,70435,107579,95705
RCHGF004241,17,29,29,17,9,9,39832,43193,29837,28383,48750,38500
RCHGF004242,7,5,4,0,4,0,7568,6391,5420,4103,7390,6273
RCHGF004243,11,4,8,6,8,2,15824,16860,15123,12472,16744,13603
RCHGF004244,4,3,2,0,3,0,836,909,386,547,776,606
RCHGF004245,2,10,0,0,0,4,1668,1865,1432,559,802,575
RCHGF004247,2,2,4,0,1,0,1527,1183,859,1292,1350,1054
RCHGF004248,2,0,0,1,0,0,78,87,181,3752,3170,2160
RCHGF004249,2,3,1,1,0,0,327,387,704,12175,10812,7872
RCHGF004250,6,0,0,2,1,0,322,328,393,233,281,252
RCHGF004251,10,23,10,4,5,3,2048,1907,1228,1036,1503,1299
RCHGF004252,0,4,1,0,2,0,781,764,440,462,502,387
RCHGF004253,0,0,0,0,0,0,17,14,8,9,1,5
RCHGF004254,83,90,79,36,41,42,4347,4108,2654,5132,5174,3695
RCHGF004255,31,51,38,15,13,15,1790,1666,800,3171,2589,1758
RCHGF004256,621,869,645,290,280,246,35049,35333,10693,19724,17973,16510
RCHGF004257,0,0,0,0,0,0,49,89,22,59,79,71
RCHGF004258,19,18,1,9,9,7,2784,2634,4570,104490,67112,54923
RCHGF004259,25,20,27,11,21,15,4560,3775,5635,28273,25665,20071
RCHGF004260,1,5,8,1,1,0,540,643,174,542,698,535
RCHGF004261,1,1,4,1,0,1,232,368,81,230,302,205
RCHGF004262,1,0,0,0,0,0,31,49,7,13,50,23
RCHGF004263,1,0,0,0,0,0,72,131,33,35,84,62
RCHGF004264,0,2,0,2,0,0,442,599,137,319,325,260
RCHGF004265,1,1,0,0,0,1,171,239,67,105,123,107
RCHGF004266,1,12,0,6,2,2,899,1000,309,524,488,509
RCHGF004267,0,2,0,0,0,1,230,242,52,152,128,134
RCHGF004268,14,11,11,5,1,0,1556,1893,714,851,667,723
